Day fraction since midnight on 11/23/2019	Influent Turbidity (NTU)	Effluent Turbidity (NTU)	PAC Flow Rate (mL/s)	drain control ()	coagulant pump ()	clay pump ()	clay flow rate (mL/s)	waste pump ()
0.61201308	118.93194580	122.68870544	0.00363188	0.00000000	43.17977528	3.96042295	0.00118480	-42.25352113
0.61202466	116.57958221	122.26728058	0.00363188	0.00000000	43.17977528	4.09838968	0.00122804	-42.25352113
0.61203624	114.04776764	121.85954285	0.00363188	0.00000000	43.17977528	4.25441908	0.00127507	-42.25352113
0.61204783	111.89793396	121.12870789	0.00363188	0.00000000	43.17977528	4.23718913	0.00131612	-42.25352113
0.61205940	109.81372833	120.44995880	0.00363188	0.00000000	43.17977528	4.37282909	0.00135589	-42.25352113
0.61207098	106.84087372	119.88994598	0.00363188	0.00000000	43.17977528	4.51080987	0.00135237	-42.25352113
0.61208256	104.84669495	118.88813782	0.00363188	0.00000000	43.17977528	4.71698489	0.00141449	-42.25352113
0.61209414	102.87821960	117.12426758	0.00363188	0.00000000	43.17977528	4.85499292	0.00145608	-42.25352113
0.61210573	100.98837280	116.96340179	0.00363188	0.00000000	43.17977528	4.99508323	0.00149827	-42.25352113
0.61211730	99.33819580	116.91570282	0.00363188	0.00000000	43.17977528	5.13338778	0.00153993	-42.25352113
0.61212889	97.43572235	116.64952850	0.00363188	0.00000000	43.17977528	5.25731936	0.00157725	-42.25352113
0.61214047	95.48936462	116.00770569	0.00363188	0.00000000	43.17977528	5.40389871	0.00162140	-42.25352113
0.61215205	95.48936462	116.00770569	0.00363188	0.00000000	43.17977528	5.55648556	0.00166735	-42.25352113
0.61216363	94.11684418	115.99886322	0.00363188	0.00000000	43.17977528	5.67024494	0.00170160	-42.25352113
0.61217521	92.57662201	115.58348846	0.00363188	0.00000000	43.17977528	5.79507606	0.00173983	-42.25352113
0.61218679	90.99028778	115.21443939	0.00363188	0.00000000	43.17977528	5.93292475	0.00178072	-42.25352113
0.61219838	89.20347595	115.06156158	0.00363188	0.00000000	43.17977528	6.08376541	0.00182703	-42.25352113
0.61220995	89.20347595	114.86457825	0.00363188	0.00000000	43.17977528	6.10605368	0.00183275	-42.25352113
0.61222154	86.23599243	114.55598450	0.00363188	0.00000000	43.17977528	6.35212867	0.00190686	-42.25352113
0.61223312	84.89136505	114.72342682	0.00363188	0.00000000	43.17977528	6.36868799	0.00194465	-42.25352113
0.61224470	83.49497223	114.78913879	0.00363188	0.00000000	43.17977528	6.50025495	0.00198598	-42.25352113
0.61225628	80.53990173	114.62852478	0.00363188	0.00000000	43.17977528	6.63488360	0.00199194	-42.25352113
0.61226785	79.50131989	114.73061371	0.00363188	0.00000000	43.17977528	6.89550626	0.00207038	-42.25352113
0.61227943	78.60410309	114.47480011	0.00363188	0.00000000	43.17977528	7.01525122	0.00210635	-42.25352113
0.61229101	77.51115417	113.05530548	0.00363188	0.00000000	43.17977528	7.12648335	0.00213986	-42.25352113
0.61230257	76.49296570	112.50854492	0.00363188	0.00000000	43.17977528	7.25508512	0.00217853	-42.25352113
0.61231415	75.64997101	111.78549957	0.00363188	0.00000000	43.17977528	7.38046594	0.00221623	-42.25352113
0.61232572	75.64997101	111.78549957	0.00363188	0.00000000	43.17977528	7.48603499	0.00224815	-42.25352113
0.61233730	74.47651672	110.47626495	0.00363188	0.00000000	43.17977528	7.62607587	0.00229009	-42.25352113
0.61234888	73.27162933	109.71296692	0.00363188	0.00000000	43.17977528	7.77075867	0.00233361	-42.25352113
0.61236044	71.97959900	109.16080475	0.00363188	0.00000000	43.17977528	7.90767252	0.00237722	-42.25352113
0.61237202	70.88516235	108.21506500	0.00363188	0.00000000	43.17977528	8.05712149	0.00241986	-42.25352113
0.61238360	69.80640411	107.62463379	0.00363188	0.00000000	43.17977528	8.08417245	0.00245716	-42.25352113
0.61239517	68.73680878	107.36872101	0.00363188	0.00000000	43.17977528	8.33376534	0.00250291	-42.25352113
0.61240675	67.67606354	107.93303680	0.00363188	0.00000000	43.17977528	8.37184381	0.00254363	-42.25352113
0.61241831	66.65132141	107.72528839	0.00363188	0.00000000	43.17977528	8.51813775	0.00258734	-42.25352113
0.61242989	65.24330139	106.69945526	0.00363188	0.00000000	43.17977528	8.65448476	0.00259931	-42.25352113
0.61244147	62.58747101	105.92016602	0.00363188	0.00000000	43.17977528	8.83309803	0.00265302	-42.25352113
0.61245304	61.31821442	105.08912659	0.00363188	0.00000000	43.17977528	9.10754287	0.00273559	-42.25352113
0.61246462	60.15098572	104.16075897	0.00363188	0.00000000	43.17977528	9.28518745	0.00278900	-42.25352113
0.61247619	58.59008789	102.43840027	0.00363188	0.00000000	43.17977528	9.45463287	0.00283994	-42.25352113
0.61248776	56.98913956	101.54983521	0.00363188	0.00000000	43.17977528	9.65822180	0.00290115	-42.25352113
0.61249934	56.98913956	101.54983521	0.00363188	0.00000000	43.17977528	9.85509200	0.00296036	-42.25352113
0.61251091	55.80717850	100.55633545	0.00363188	0.00000000	43.17977528	10.03427925	0.00301442	-42.25352113
0.61252248	55.80717850	99.93690491	0.00363188	0.00000000	43.17977528	10.11372523	0.00303815	-42.25352113
0.61253406	55.80717850	99.78102875	0.00363188	0.00000000	43.17977528	10.20800814	0.00306644	-42.25352113
0.61254563	52.65688324	99.50887299	0.00363188	0.00000000	43.17977528	10.24734308	0.00315720	-42.25352113
0.61255721	52.28359985	99.77391815	0.00363188	0.00000000	43.17977528	10.65168276	0.00319975	-42.25352113
0.61256879	51.27768707	99.76437378	0.00363188	0.00000000	43.17977528	10.70905598	0.00324800	-42.25352113
0.61258035	50.14643860	99.67621613	0.00363188	0.00000000	43.17977528	10.88610387	0.00330421	-42.25352113
0.61259193	48.93227386	99.78063965	0.00363188	0.00000000	43.17977528	11.05958881	0.00332231	-42.25352113
0.61260350	48.93227386	100.46070862	0.00363188	0.00000000	43.17977528	11.25749386	0.00338179	-42.25352113
0.61261508	45.45454025	100.65914917	0.00363188	0.00000000	43.17977528	11.36524779	0.00341436	-42.25352113
0.61262666	44.26853561	100.80294037	0.00363188	0.00000000	43.17977528	11.74090338	0.00352713	-42.25352113
0.61263822	43.43006134	101.06660461	0.00363188	0.00000000	43.17977528	10.16569573	0.00358586	-42.25352113
0.61264980	43.08281326	100.40661621	0.00363188	0.00000000	43.17977528	12.11806750	0.00364046	-42.25352113
0.61266137	43.08281326	100.40661621	0.00363188	0.00000000	43.17977528	12.24473564	0.00367849	-42.25352113
0.61267295	43.08281326	99.79997253	0.00363188	0.00000000	43.17977528	12.36216564	0.00371358	-42.25352113
0.61268453	42.10831451	99.36364746	0.00363188	0.00000000	43.17977528	12.53829860	0.00376691	-42.25352113
0.61269609	41.57270050	99.24185181	0.00363188	0.00000000	43.17977528	12.68266349	0.00381506	-42.25352113
0.61270767	40.74364471	99.16019440	0.00363188	0.00000000	43.17977528	12.86620791	0.00386541	-42.25352113
0.61271925	39.88250351	98.57405090	0.00363188	0.00000000	43.17977528	13.05562718	0.00392207	-42.25352113
0.61273082	39.13446426	98.18851471	0.00363188	0.00000000	43.17977528	13.12802851	0.00397125	-42.25352113
0.61274239	38.39704514	98.03894043	0.00363188	0.00000000	43.17977528	13.31163498	0.00402618	-42.25352113
0.61275396	37.81116486	98.24336243	0.00363188	0.00000000	43.17977528	13.49612092	0.00407840	-42.25352113
0.61276559	37.04750061	97.74703979	0.00363188	0.00000000	43.17977528	13.65063008	0.00410072	-42.25352113
0.61277712	37.13148880	97.04740143	0.00363188	0.00000000	43.17977528	13.84101481	0.00415806	-42.25352113
0.61278869	37.64875412	96.63991547	0.00363188	0.00000000	43.17977528	13.97136235	0.00419730	-42.25352113
0.61280026	37.64875412	96.59272003	0.00363188	0.00000000	43.17977528	14.06306109	0.00422564	-42.25352113
0.61281184	40.17320251	96.61074066	0.00363188	0.00000000	43.17977528	14.19888326	0.00426529	-42.25352113
0.61282341	40.17320251	96.61074066	0.00363188	0.00000000	43.17977528	14.11852362	0.00424130	-42.25352113
0.61283499	41.38632965	96.31749725	0.00363188	0.00000000	43.17977528	14.15386680	0.00425138	-42.25352113
0.61284655	43.41812897	96.14835358	0.00363188	0.00000000	43.17977528	14.10433161	0.00423660	-42.25352113
0.61285813	46.45510101	95.78573608	0.00363188	0.00000000	43.17977528	13.97605348	0.00420247	-42.25352113
0.61286971	46.45510101	95.29850006	0.00363188	0.00000000	43.17977528	14.08683948	0.00423085	-42.25352113
0.61288128	52.63122177	94.99420166	0.00363188	0.00000000	43.17977528	14.15132523	0.00411967	-42.25352113
0.61289286	55.88050842	95.13547516	0.00363188	0.00000000	43.17977528	13.79113550	0.00407634	-42.25352113
0.61290442	59.63060760	94.91461945	0.00363188	0.00000000	43.17977528	13.64119032	0.00401916	-42.25352113
0.61291600	63.39752579	95.42230988	0.00363188	0.00000000	43.17977528	13.43384467	0.00403375	-42.25352113
0.61292758	71.10942841	95.55444336	0.00363188	0.00000000	43.17977528	13.23126567	0.00397268	-42.25352113
0.61293915	76.00148773	95.45121002	0.00363188	0.00000000	43.17977528	12.71886855	0.00381823	-42.25352113
0.61295073	80.92453003	95.14365387	0.00363188	0.00000000	43.17977528	12.40752613	0.00372445	-42.25352113
0.61296230	86.34841919	95.63162994	0.00363188	0.00000000	43.17977528	12.08152776	0.00362617	-42.25352113
0.61297387	91.74255371	95.93332672	0.00363188	0.00000000	43.17977528	11.70710612	0.00351335	-42.25352113
0.61298545	91.74255371	95.93332672	0.00363188	0.00000000	43.17977528	11.32134813	0.00339718	-42.25352113
0.61299702	96.85596466	96.11317444	0.00363188	0.00000000	43.17977528	10.94966187	0.00328518	-42.25352113
0.61300860	101.79456329	96.78565979	0.00363188	0.00000000	43.17977528	10.58068361	0.00317404	-42.25352113
0.61302017	106.39720154	97.25714874	0.00363188	0.00000000	43.17977528	10.22890070	0.00306807	-42.25352113
0.61303174	110.41401672	97.54972076	0.00363188	0.00000000	43.17977528	9.91115878	0.00297237	-42.25352113
0.61304332	115.76068115	97.56466675	0.00363188	0.00000000	43.17977528	9.90172691	0.00284678	-42.25352113
0.61305490	37.64875412	96.63991547	0.00363188	0.00000000	43.17977528	14.04456207	0.00421892	-42.25352113
0.61306646	123.59423065	97.63774872	0.00363188	0.00000000	43.17977528	9.12682458	0.00265659	-42.25352113
0.61307804	127.78686523	98.30249023	0.00363188	0.00000000	43.17977528	8.81902461	0.00254462	-42.25352113
0.61308961	132.69186401	98.04623413	0.00363188	0.00000000	43.17977528	8.45689533	0.00253460	-42.25352113
0.61310119	144.03506470	98.22380829	0.00363188	0.00000000	43.17977528	8.02363981	0.00240418	-42.25352113
0.61311277	151.92845154	98.22380829	0.00363188	0.00000000	43.17977528	7.08977103	0.00212301	-42.25352113
0.61312433	151.92845154	98.69369507	0.00363188	0.00000000	43.17977528	6.42242074	0.00191639	-42.25352113
0.61313591	160.09944153	98.70726013	0.00363188	0.00000000	43.17977528	6.31122898	0.00169916	-42.25352113
0.61314748	168.87207031	98.63633728	0.00363188	0.00000000	43.17977528	5.57329232	0.00146297	-42.25352113
0.61315906	183.19430542	98.72693634	0.00363188	0.00000000	43.17977528	4.77212306	0.00109567	-42.25352113
0.61317065	192.48872375	98.72693634	0.00363188	0.00000000	43.17977528	3.55091471	0.00105743	-42.25352113
0.61318220	202.74768066	98.54169464	0.00363188	0.00000000	43.17977528	2.65944904	0.00078960	-42.25352113
0.61319378	212.03581238	98.22589111	0.00363188	0.00000000	43.17977528	1.68091934	0.00049465	-42.25352113
0.61320536	212.03581238	98.51036835	0.00363188	0.00000000	43.17977528	0.78531359	0.00022477	-42.25352113
0.61321693	221.17453003	98.40922546	0.00363188	0.00000000	43.17977528	0.00000000	0.00000000	-42.25352113
0.61322851	228.95507812	97.99768829	0.00363188	0.00000000	43.17977528	0.00000000	0.00000000	-42.25352113
0.61324007	235.78927612	97.82393646	0.00363188	0.00000000	43.17977528	0.00000000	0.00000000	-42.25352113
0.61325165	248.73565674	97.39345551	0.00363188	0.00000000	43.17977528	0.00000000	0.00000000	-42.25352113
0.61326323	254.69267273	96.89178467	0.00363188	0.00000000	43.17977528	0.00000000	0.00000000	-42.25352113
0.61327480	257.70431519	97.18501282	0.00363188	0.00000000	43.17977528	0.00000000	0.00000000	-42.25352113
0.61328638	260.00256348	96.67756653	0.00363188	0.00000000	43.17977528	0.00000000	0.00000000	-42.25352113
0.61329795	261.54171753	96.31510162	0.00363188	0.00000000	43.17977528	0.00000000	0.00000000	-42.25352113
0.61330952	261.98394775	96.08341217	0.00363188	0.00000000	43.17977528	0.00000000	0.00000000	-42.25352113
0.61332110	261.26419067	96.53111267	0.00363188	0.00000000	43.17977528	0.00000000	0.00000000	-42.25352113
0.61333267	258.93441772	96.68577576	0.00363188	0.00000000	43.17977528	0.00000000	0.00000000	-42.25352113
0.61334424	258.93441772	96.68577576	0.00363188	0.00000000	43.17977528	0.00000000	0.00000000	-42.25352113
0.61335582	256.83816528	96.21974945	0.00363188	0.00000000	43.17977528	0.00000000	0.00000000	-42.25352113
0.61336739	253.80647278	95.43265533	0.00363188	0.00000000	43.17977528	0.00000000	0.00000000	-42.25352113
0.61337897	250.35116577	95.36046600	0.00363188	0.00000000	43.17977528	0.06414763	0.00000516	-42.25352113
0.61339055	247.32411194	94.71605682	0.00363188	0.00000000	43.17977528	0.08191183	0.00001146	-42.25352113
0.61340211	242.98219299	94.45941925	0.00363188	0.00000000	43.17977528	0.19822446	0.00004574	-42.25352113
0.61341370	242.98219299	94.49713135	0.00363188	0.00000000	43.17977528	0.02407275	0.00000000	-42.25352113
0.61342527	234.72462463	94.32154083	0.00363188	0.00000000	43.17977528	0.53800846	0.00015762	-42.25352113
0.61343684	224.57054138	94.21703339	0.00363188	0.00000000	43.17977528	0.35997712	0.00009600	-42.25352113
0.61344842	219.44219971	94.28397369	0.00363188	0.00000000	43.17977528	0.85147777	0.00024436	-42.25352113
0.61345998	214.36782837	94.18730164	0.00363188	0.00000000	43.17977528	0.97268849	0.00027082	-42.25352113
0.61347156	214.36782837	94.18730164	0.00363188	0.00000000	43.17977528	1.10762585	0.00032157	-42.25352113
0.61348313	208.72305298	93.72634125	0.00363188	0.00000000	43.17977528	1.36379271	0.00038927	-42.25352113
0.61349471	203.19210815	93.33586121	0.00363188	0.00000000	43.17977528	1.51774154	0.00044541	-42.25352113
0.61350629	198.01580811	92.20133972	0.00363188	0.00000000	43.17977528	1.72113140	0.00050716	-42.25352113
0.61351785	198.01580811	91.67217255	0.00363188	0.00000000	43.17977528	1.60174865	0.00045458	-42.25352113
0.61352943	185.75207520	90.99384308	0.00363188	0.00000000	43.17977528	1.39722911	0.00067035	-42.25352113
0.61354101	180.02856445	90.35128021	0.00363188	0.00000000	43.17977528	2.13073217	0.00074601	-42.25352113
0.61355259	175.42076111	90.35128021	0.00363188	0.00000000	43.17977528	2.41297162	0.00071621	-42.25352113
0.61356415	170.25418091	89.89932251	0.00363188	0.00000000	43.17977528	2.95651783	0.00087428	-42.25352113
0.61357572	165.15267944	89.43790436	0.00363188	0.00000000	43.17977528	3.21499280	0.00095870	-42.25352113
0.61358730	160.30375671	88.70553589	0.00363188	0.00000000	43.17977528	3.44466194	0.00102775	-42.25352113
0.61359888	156.02813721	88.09610748	0.00363188	0.00000000	43.17977528	3.64030564	0.00108724	-42.25352113
0.61361045	151.31890869	87.44093323	0.00363188	0.00000000	43.17977528	3.88024659	0.00115951	-42.25352113
0.61362202	146.87062073	87.44093323	0.00363188	0.00000000	43.17977528	3.80321573	0.00123220	-42.25352113
0.61363360	142.17424011	86.73037720	0.00363188	0.00000000	43.17977528	4.03815751	0.00130856	-42.25352113
0.61364517	134.29226685	85.97100830	0.00363188	0.00000000	43.17977528	4.31141907	0.00128947	-42.25352113
0.61365675	130.70625305	85.57595825	0.00363188	0.00000000	43.17977528	4.82176590	0.00144332	-42.25352113
0.61366831	126.76822662	85.23846436	0.00363188	0.00000000	43.17977528	5.02478911	0.00150470	-42.25352113
0.61367989	122.53834534	84.69946289	0.00363188	0.00000000	43.17977528	5.26104851	0.00157593	-42.25352113
0.61369147	122.53834534	83.26165771	0.00363188	0.00000000	43.17977528	5.53513020	0.00165841	-42.25352113
0.61370304	119.52202606	82.87956238	0.00363188	0.00000000	43.17977528	5.72367378	0.00171363	-42.25352113
0.61371462	115.95940399	82.24778748	0.00363188	0.00000000	43.17977528	5.95819772	0.00178596	-42.25352113
0.61372618	111.64868164	81.55297089	0.00363188	0.00000000	43.17977528	6.25417209	0.00187421	-42.25352113
0.61373776	108.15216064	80.96496582	0.00363188	0.00000000	43.17977528	6.49055551	0.00194640	-42.25352113
0.61374934	104.68203735	80.47676086	0.00363188	0.00000000	43.17977528	6.73592723	0.00202033	-42.25352113
0.61376091	102.21083832	80.47676086	0.00363188	0.00000000	43.17977528	6.73033420	0.00207378	-42.25352113
0.61377249	99.10018158	80.04682922	0.00363188	0.00000000	43.17977528	7.14288878	0.00214294	-42.25352113
0.61378406	95.69898987	79.81172180	0.00363188	0.00000000	43.17977528	7.14423064	0.00222049	-42.25352113
0.61379563	92.97015381	79.21537018	0.00363188	0.00000000	43.17977528	7.40671036	0.00228443	-42.25352113
0.61380721	87.66845703	78.34290314	0.00363188	0.00000000	43.17977528	7.62522126	0.00240860	-42.25352113
0.61381878	85.39263153	78.25756836	0.00363188	0.00000000	43.17977528	8.04330307	0.00241516	-42.25352113
0.61383036	83.41583252	77.88703156	0.00363188	0.00000000	43.17977528	8.24712673	0.00247544	-42.25352113
0.61384193	83.41583252	78.32111359	0.00363188	0.00000000	43.17977528	8.41415412	0.00252729	-42.25352113
0.61385350	81.56298065	78.25244904	0.00363188	0.00000000	43.17977528	8.59976214	0.00258157	-42.25352113
0.61386508	80.11360168	77.63877106	0.00363188	0.00000000	43.17977528	8.73671351	0.00262455	-42.25352113
0.61387666	80.11360168	77.63877106	0.00363188	0.00000000	43.17977528	8.77785907	0.00263685	-42.25352113
0.61388822	77.24040985	76.95365906	0.00363188	0.00000000	43.17977528	9.04257529	0.00271490	-42.25352113
0.61389980	75.95383453	76.62696075	0.00363188	0.00000000	43.17977528	9.06318840	0.00275417	-42.25352113
0.61391137	74.95492554	75.57917786	0.00363188	0.00000000	43.17977528	9.30604409	0.00279404	-42.25352113
0.61392295	74.07660675	75.46724701	0.00363188	0.00000000	43.17977528	9.33620666	0.00282737	-42.25352113
0.61393453	73.27388000	74.62713623	0.00363188	0.00000000	43.17977528	9.45573420	0.00286176	-42.25352113
0.61394611	72.23016357	73.80268097	0.00363188	0.00000000	43.17977528	9.56342106	0.00287153	-42.25352113
0.61395767	70.44482422	73.34027100	0.00363188	0.00000000	43.17977528	9.69950425	0.00291232	-42.25352113
